Admin0_Nam,Pcode_Ad_0,Admin1_Nam,Pcode_Ad_1,Admin2_Nam,Pcode_Ad_2,Admin3_Nam,Pcode_Ad_3,annee,female,male,total,source
Mali,ML,Gao,ML07,Gao,ML0703,Gounzoureye,ML070304,2013,15544.8077525205,15959.8755087983,31504.6832613188,OCHA
Mali,ML,Kidal,ML08,Kidal,ML0802,Essouk,ML080202,2013,1484.24117014283,1253.94773800275,2738.18890814558,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Sanso,ML030118,2013,11490.7235479101,11456.0153615995,22946.7389095096,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Bendougouba,ML010502,2013,6803.66033879653,6989.88769591081,13793.5480347073,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Boudofo,ML010504,2013,2617.59322453188,2560.91533323623,5178.50855776811,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kita Ouest,ML010515,2013,9483.71491291954,9904.7506768301,19388.4655897496,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Koutiala Commune,ML030416,2013,6330.58146240872,6443.93738846683,12774.5188508756,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Kareri,ML050704,2013,16140.9147823525,16028.6804645111,32169.5952468636,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Sokolo,ML040410,2013,14484.2662804114,14492.3638655854,28976.6301459968,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Diabaly,ML040401,2013,19922.3731236519,19783.557377813,39705.9305014649,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Doumba,ML020602,2013,4274.53732236208,4358.98690951565,8633.52423187773,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Yelekebougou,ML020437,2013,7204.824643351,7579.64211034614,14784.4667536971,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Farako,ML030303,2013,8518.53290943205,8572.90898531733,17091.4418947494,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,N'garadougou,ML020218,2013,8830.19283056917,9208.48092903585,18038.673759605,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Baguineda Camp,ML020401,2013,30547.6235601038,29401.1911224736,59948.8146825774,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Tienfala,ML020608,2013,4065.14861996762,4018.8748735821,8084.02349354972,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Gouendo,ML040104,2013,6029.23161101417,6218.94649670226,12248.1781077164,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Falo,ML040206,2013,23498.027531215,24097.2486340146,47595.2761652296,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Sanando,ML040108,2013,18555.0412587619,19206.3185797522,37761.3598385141,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,N'gassola,ML040107,2013,3272.58177811955,3274.89537428647,6547.47715240602,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Diena,ML040204,2013,5483.22012986555,5508.6696747721,10991.8898046377,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Mariko,ML040404,2013,13644.4310180858,13323.9980047743,26968.4290228601,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Niono,ML040406,2013,46814.4534863006,47629.9959931044,94444.449479405,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Kewa,ML050306,2013,12535.5180818855,12948.5861966384,25484.1042785239,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Niantaga,ML030424,2013,3446.52275205744,3729.97292804069,7176.49568009813,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Koromo,ML030414,2013,6403.12717028243,6334.87342086117,12738.0005911436,OCHA
Mali,ML,Segou,ML04,San,ML0405,Moribila,ML040511,2013,6531.2840267016,6822.79723511973,13354.0812618213,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Danderesso,ML030503,2013,20774.0295679906,21287.7112971167,42061.7408651073,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Fama,ML030509,2013,6102.86288545057,6350.44822336268,12453.3111088133,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kafouziela,ML030516,2013,3595.77210388253,3822.53250683008,7418.30461071261,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Sikasso Commune,ML030536,2013,132089.091657778,130094.525664504,262183.617322282,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kaboila,ML030515,2013,15271.6189740185,16310.5518405843,31582.1708146028,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Sirakorola,ML020607,2013,20867.1459325486,20769.971065139,41637.1169976877,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Sony,ML010327,2013,5018.88703592558,5052.43110691932,10071.3181428449,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kadiana,ML030304,2013,11213.0410102153,11746.389329005,22959.4303392203,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Dialakoroba,ML020407,2013,13341.8822433794,13074.6512715403,26416.5335149197,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Touna,ML040216,2013,17135.6413045777,18029.8457687942,35165.4870733719,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Katiena,ML040614,2013,19644.7573030318,19815.9635261415,39460.7208291733,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Korodougou,ML040210,2013,16795.7562841382,17616.1056369526,34411.8619210908,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Fani,ML040207,2013,7760.95439900168,8227.14378978983,15988.0981887915,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Fatine,ML040612,2013,14300.3468248781,14786.2023228921,29086.5491477701,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Sibirila,ML030119,2013,17480.1995655834,18196.3451431263,35676.5447087097,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Kadiolo,ML030204,2013,29379.3424619265,30800.0651737185,60179.4076356451,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Misseni,ML030207,2013,32906.8534947065,22247.9623353094,55154.8158300159,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Kemene Tambo,ML010313,2013,9694.23651719112,9917.47809311498,19611.7146103061,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune V,ML090105,2013,240119.222924218,239849.777075782,479969,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Alzounoub,ML060202,2013,2776.58382068209,2405.06093346285,5181.64475414494,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Hamzakoma,ML060304,2013,5179.34105175939,5334.43193465006,10513.7729864094,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Inadiatafane,ML060306,2013,2142.33749425846,1974.51527023498,4116.85276449344,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Ouinerden,ML060307,2013,3565.93291183702,3495.33183828231,7061.26475011933,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Ouattagouna,ML070104,2013,17519.5473615606,17469.8317582776,34989.3791198381,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Bamba,ML070201,2013,15578.3571845995,17506.8639223101,33085.2211069096,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Taboye,ML070203,2013,11391.8326658646,12472.8601237539,23864.6927896184,OCHA
Mali,ML,Kidal,ML08,Abeibara,ML0801,Boghassa,ML080102,2013,2032.42424242424,1857.39393939394,3889.81818181818,OCHA
Mali,ML,Kidal,ML08,Abeibara,ML0801,Tinzawatene,ML080103,2013,1510.78787878788,1217.15151515152,2727.93939393939,OCHA
Mali,ML,Kidal,ML08,Tessalit,ML0803,Adjelhoc,ML080301,2013,4766.01115637731,4334.20294578502,9100.21410216233,OCHA
Mali,ML,Kidal,ML08,Tessalit,ML0803,Timtaghene,ML080303,2013,1526.87383265434,1316.1514258853,2843.02525853964,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Tenindougou,ML020221,2013,8410.25833594103,8460.00264246723,16870.2609784083,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Haribomo,ML060305,2013,4300.87851359506,4230.27744004035,8531.15595363541,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tienkour,ML060111,2013,3759.21620266093,3795.09542134396,7554.31162400489,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Korombana,ML050606,2013,5291.84124468303,5545.21099382723,10837.0522385103,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Dogofry,ML040402,2013,19554.5113971787,19791.6549629869,39346.1663601656,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Kambila,ML020417,2013,8790.85781387673,8984.05076754397,17774.9085814207,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,N'gabacoro,ML020423,2013,10705.4346900402,10422.0079017259,21127.4425917661,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Meguetan,ML020605,2013,14910.557929073,14465.1731201124,29375.7310491855,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Samine,ML040623,2013,7028.70953793554,7223.05173714113,14251.7612750767,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Sirifila Boundy,ML040409,2013,18734.341698847,19341.6605868924,38076.0022857393,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Kala Siguida,ML040403,2013,12241.2351872306,12448.302008107,24689.5371953375,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Siribala,ML040408,2013,22095.9963439133,21591.6324673652,43687.6288112785,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Togue Mourari,ML050312,2013,5335.17388550618,6141.64020478569,11476.8140902919,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Ouro Modi,ML050610,2013,1811.94229408655,2038.72434366571,3850.66663775227,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Koubaye,ML050607,2013,7464.14377293462,7785.8042858591,15249.9480587937,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Socoura,ML050614,2013,21756.0350930456,21035.1921497405,42791.2272427861,OCHA
Mali,ML,Segou,ML04,San,ML0405,Tourakolomba,ML040524,2013,4550.84508697203,4561.25627298696,9112.101359959,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Diomatene,ML030506,2013,2486.26584660346,2677.16108377869,5163.42693038216,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Zangaradougou,ML030542,2013,4092.09972053813,4308.4476560034,8400.54737654153,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Koula,ML020603,2013,10301.3029046394,10624.0500703209,20925.3529749603,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Guidimakan Keri Kaff,ML010309,2013,11333.2692274715,11837.5869844808,23170.8562119523,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Cinzana,ML040604,2013,20792.3017173886,20936.901567988,41729.2032853767,OCHA
Mali,ML,Segou,ML04,San,ML0405,N'goa,ML040512,2013,5236.82656551154,5384.89676661281,10621.7233321243,OCHA
Mali,ML,Segou,ML04,San,ML0405,Siadougou,ML040518,2013,10290.8789765387,10235.3526511257,20526.2316276644,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Dioumatene,ML030202,2013,5202.12422516395,5373.33044827363,10575.4546734376,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Somankidy,ML010326,2013,3883.01539055132,4115.51050330104,7998.52589385235,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Same Diomboma,ML010323,2013,7223.54218468662,7132.16350853125,14355.7056932179,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Bangassi,ML010301,2013,7082.42574809226,6910.07862471062,13992.5043728029,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Liberte Dembaya,ML010317,2013,8660.15377690131,7956.88497813599,16617.0387550373,OCHA
Mali,ML,Segou,ML04,San,ML0405,Niasso,ML040514,2013,7428.95962087808,7808.3895112001,15237.3491320782,OCHA
Mali,ML,Segou,ML04,San,ML0405,Sy,ML040521,2013,7369.96290012679,7154.7983891515,14524.7612892783,OCHA
Mali,ML,Segou,ML04,San,ML0405,Ouolon,ML040516,2013,7696.18006192804,7704.27765105077,15400.4577129788,OCHA
Mali,ML,Segou,ML04,San,ML0405,Teneni,ML040523,2013,4003.67942196497,4093.90970076106,8097.58912272603,OCHA
Mali,ML,Segou,ML04,San,ML0405,Baramandougou,ML040501,2013,5217.16099192777,5366.38799147515,10583.5489834029,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Sio,ML050613,2013,13793.208229761,14126.4389964896,27919.6472262507,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Fakala,ML050304,2013,19333.2076453964,19675.6954940431,39008.9031394395,OCHA
Mali,ML,Segou,ML04,San,ML0405,Somo,ML040519,2013,2143.54752063019,2187.50586158213,4331.05338221232,OCHA
Mali,ML,Segou,ML04,San,ML0405,Dah,ML040502,2013,7445.15479912353,7518.03310122807,14963.1879003516,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Yasso,ML040712,2013,8121.89193638102,7876.65036245811,15998.5422988391,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Sanekuy,ML040709,2013,9403.62620009135,8797.46306454603,18201.0892646374,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Diora,ML040702,2013,9684.7285702011,8829.85346110189,18514.582031303,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Timissa,ML040710,2013,10132.3073892349,10208.6728440355,20340.9802332704,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Konseguela,ML030413,2013,2669.64772798087,3030.53598236997,5700.18371035085,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Gargando,ML060207,2013,5098.31251775932,4764.98357221683,9863.29608997615,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Niena,ML030531,2013,21411.5039660727,21831.4734878582,43242.977453931,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Safo,ML020429,2013,8610.39014458277,8373.23711762597,16983.6272622087,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Meridiela,ML030116,2013,7888.01380886541,8144.85438756417,16032.8681964296,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Dogo,ML030106,2013,19400.7192081056,20113.3939670175,39514.1131751231,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Alata,ML070405,2013,1846.42127589246,1455.63205156457,3302.05332745703,OCHA
Mali,ML,Kidal,ML08,Tin-Essako,ML0804,Intadjedite,ML080402,2013,3445.16379955123,2803.801421092,6248.96522064323,OCHA
